url,name
https://static.e-publishing.af.mil/production/1/af_a3/publication/afman11-246/afman11-246.pdf,"AIR FORCE AIRCRAFT DEMONSTRATIONS, AC-130, MC-130, EC-130J, CV-22"
https://static.e-publishing.af.mil/production/1/saf_ag/publication/afmd17/afmd17.pdf,AIR FORCE AUDIT AGENCY (AFAA)
https://static.e-publishing.af.mil/production/1/saf_mr/publication/dafi36-2603/dafi36-2603.pdf,AIR FORCE BOARD FOR CORRECTION OF MILITARY RECORDS (AFBCMR)
https://static.e-publishing.af.mil/production/1/saf_pa/publication/dodi5535.12_dafi35-114/dodi5535.12_dafi35-114.pdf,AIR FORCE BRANDING AND TRADEMARK LICENSING PROGRAM
https://static.e-publishing.af.mil/production/1/saf_co/publication/hafmd1-5/hafmd1-5.pdf,AIR FORCE CHIEF DATA OFFICER
https://static.e-publishing.af.mil/production/1/af_sg/publication/afman44-198/afman44-198.pdf,AIR FORCE CIVILIAN DRUG DEMAND REDUCTION PROGRAM
https://static.e-publishing.af.mil/production/1/lemay_center/publication/afttp3-4.9/afttp3-4.9.pdf,AIR FORCE COMBATIVES
https://static.e-publishing.af.mil/production/1/af_a3/publication/afi36-2620/afi36-2620.pdf,AIR FORCE COMBATIVES PROGRAM
https://static.e-publishing.af.mil/production/1/saf_ie/publication/dafpd90-22/dafpd90-22.pdf,AIR FORCE COMMUNITY PARTNERSHIP PROGRAM
https://static.e-publishing.af.mil/production/1/af_ja/publication/afjqs5j0x1-1/afjqs5j0x1-1.pdf,Air Force Court Reporter
https://static.e-publishing.af.mil/production/1/saf_ig/publication/afman71-102/afman71-102.pdf,AIR FORCE CRIMINAL INDEXING
https://static.e-publishing.af.mil/production/1/af_a3/publication/hoi10-2/hoi10-2.pdf,"AIR FORCE CRISIS ACTION TEAM ORGANIZATION, MANNING, AND OPERATIONS"
https://static.e-publishing.af.mil/production/1/af_cc/publication/afpd1/afpd1.pdf,AIR FORCE CULTURE
https://static.e-publishing.af.mil/production/1/af_cv/publication/afmd13/afmd13.pdf,AIR FORCE DISTRICT OF WASHINGTON (AFDW)
https://static.e-publishing.af.mil/production/1/lemay_center/publication/afi10-1301/afi10-1301.pdf,AIR FORCE DOCTRINE DEVELOPMENT
https://static.e-publishing.af.mil/production/1/lemay_center/publication/afi10-1301/afi10-1301.pdf,AIR FORCE DOCTRINE DEVELOPMENT
