url,name
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/131515p.pdf,DoDI 1315.15
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/131518p.pdf?ver=2019-06-25-112403-130,DoDI 1315.18
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/131519.pdf?ver=OfpA9-w3TokcS-NiFZR9Aw%3d%3d,DoDI 1315.19
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/131520p.pdf?ver=B_g-1bqw-_n7NK_Y9wgW8g%3d%3d,DoDI 1315.20
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132004p.pdf,DoDI 1320.04
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132008p.pdf?ver=2020-08-28-154900-367,DoDI 1320.08
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132010p.pdf,DoDI 1320.10
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132013p.pdf?ver=ftcKqXJSQcmhDpgqtkw5CQ%3d%3d,DoDI 1320.13
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132014p.pdf?ver=NTt066LoBvDdTP3twLaniQ%3d%3d,DoDI 1320.14
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132206p.pdf,DoDI 1322.06
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132210p.pdf,DoDI 1322.10
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132212p.PDF?ver=0IQ2dqhPXBe1O1lExRr6hw%3d%3d,DoDI 1322.12
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132216p.PDF?ver=5pikGHvY6TcDJ0Zwd1cddw%3d%3d,DoDI 1322.16
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132217p.pdf,DoDI 1322.17
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132219p.pdf,DoDI 1322.19
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132222p.pdf?ver=YWqWRrTsiDM6n8j-SkCKAA%3d%3d,DoDI 1322.22
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132223p.pdf?ver=2019-06-06-085318-723,DoDI 1322.23
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132224p.pdf?ver=pDae3SN8brdnRhNUZFrztw%3d%3d,DoDI 1322.24
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132225p.pdf,DoDI 1322.25
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132226_dodi_2017.pdf?ver=2017-10-05-073235-400,DoDI 1322.26
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132227p.pdf,DoDI 1322.27
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132228p.pdf?ver=2019-06-06-102148-370,DoDI 1322.28
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132229p.pdf,DoDI 1322.29
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132230p.pdf?ver=2020-05-13-104951-840,DoDI 1322.30
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132231p.pdf?ver=PyewAcn4BTLRuCiX6AIFug%3d%3d,DoDI 1322.31
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132232p.PDF?ver=2J-BNK7wsId2ecJgCKtlHw%3d%3d,DoDI 1322.32
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132233p.PDF?ver=BCOc_w7oadMoGCpr9ua76w%3d%3d,DoDI 1322.33
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132234p.PDF?ver=ja9vCcfvKd9gtFxbkWzCdA%3d%3d,DoDI 1322.34
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132235_vol1.PDF?ver=1mKICMbRcNsQUXaPf5YUfw%3d%3d,DoDI 1322.35
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132502p.pdf?ver=WtCskEywKjXXi_mHp6wJdw%3d%3d,DoDI 1325.02
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132506p.PDF?ver=lVFsHaG0F1cxC3WPD1EO9w%3d%3d,DoDI 1325.06
